salts	salt	sɔːlts	s-s,a-ɔː,l-l,t-t,s-s	SUFFIX_ADD	s	salts	5	5	1	24711	PREFIX_NONE	NULL	LIST	4	5
same	same	seɪm	s-s,a.e-eɪ,m-m	SUFFIX_NONE	NULL	same	4	3	1	222836	PREFIX_NONE	NULL	LIST	1	1
sameness	same	ˈseɪm.nəs	s-s,a.e-eɪ,m-m,n-n,e-ə,ss-s	SUFFIX_ADD	ness	same.ness	8	6	2	222836	PREFIX_NONE	NULL	LIST	1	5
sample	sample	ˈsɑːm.pəl	s-s,a-ɑː,m-m,p-p,le-əl	SUFFIX_NONE	NULL	sam.ple	6	5	2	32436	PREFIX_NONE	NULL	LIST	4	4
sample's	sample	ˈsæm.pəlz	s-s,a-æ,m-m,p-p,le-əl,'-,s-z	SUFFIX_ADD	's	sam.ple's	8	7	2	32436	PREFIX_NONE	NULL	LIST	4	5
sampled	sample	ˈsɑːm.pəld	s-s,a-ɑː,m-m,p-p,le-əl,d-d	SUFFIX_DROP	ed	sam.pled	7	6	2	32436	PREFIX_NONE	NULL	LIST	4	5
sampler	sample	ˈsɑːm.plə	s-s,a-ɑː,m-m,p-p,l-l,er-ə	SUFFIX_DROP	er	sam.pler	7	6	2	32436	PREFIX_NONE	NULL	LIST	4	8
samples	sample	ˈsɑːm.pəlz	s-s,a-ɑː,m-m,p-p,le-əl,s-z	SUFFIX_ADD	s	sam.ples	7	6	2	32436	PREFIX_NONE	NULL	LIST	4	5
sampling	sample	ˈsɑːm.pəl.ɪŋ	s-s,a-ɑː,m-m,p-p,l-əl,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	sam.pl.ing	8	7	3	32436	PREFIX_NONE	NULL	LIST	4	5
sanction	sanction	ˈsæŋk.ʃən	s-s,a-æ,n-ŋ,c-k,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	sanc.tion	8	7	2	10163	PREFIX_NONE	NULL	LIST	6	6
sanction's	sanction	ˈsæŋk.ʃənz	s-s,a-æ,n-ŋ,c-k,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	sanc.tion's	10	9	2	10163	PREFIX_NONE	NULL	LIST	6	7
sanctioned	sanction	ˈsæŋk.ʃənd	s-s,a-æ,n-ŋ,c-k,ti-ʃ,o-ə,n-n,ed-d	SUFFIX_ADD	ed	sanc.tioned	10	8	2	10163	PREFIX_NONE	NULL	LIST	6	8
sanctioning	sanction	ˈsæŋk.ʃən.ɪŋ	s-s,a-æ,n-ŋ,c-k,ti-ʃ,o-ə,n-n,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sanc.tion.ing	11	9	3	10163	PREFIX_NONE	NULL	LIST	6	7
sanctions	sanction	ˈsæŋk.ʃənz	s-s,a-æ,n-ŋ,c-k,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	sanc.tions	9	8	2	10163	PREFIX_NONE	NULL	LIST	6	7
sand	sand	sænd	s-s,a-æ,n-n,d-d	SUFFIX_NONE	NULL	sand	4	4	1	15658	PREFIX_NONE	NULL	LIST	5	5
sand's	sand	ˈsændz	s-s,a-æ,n-n,d-d,'-,s-z	SUFFIX_ADD	's	sand's	6	6	1	15658	PREFIX_NONE	NULL	LIST	5	6
sanded	sand	ˈsæn.dɪd	s-s,a-æ,n-n,d-d,e-ɪ,d-d	SUFFIX_ADD	ed	san.ded	6	6	2	15658	PREFIX_NONE	NULL	LIST	5	6
sanding	sand	ˈsænd.ɪŋ	s-s,a-æ,n-n,d-d,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sand.ing	7	6	2	15658	PREFIX_NONE	NULL	LIST	5	6
sands	sand	sændz	s-s,a-æ,n-n,d-d,s-z	SUFFIX_ADD	s	sands	5	5	1	15658	PREFIX_NONE	NULL	LIST	5	6
sandwich	sandwich	ˈsæn.wɪtʃ	s-s,a-æ,n-n,d-,w-w,i-ɪ,ch-tʃ	SUFFIX_NONE	NULL	sand.wich	8	7	2	8298	PREFIX_NONE	NULL	LIST	6	6
sandwich's	sandwich	ˈsæn.wɪtʃɪz	s-s,a-æ,n-n,d-,w-w,i-ɪ,ch-tʃ,'-,s-ɪz	SUFFIX_ADD	's	sand.wich's	10	9	2	8298	PREFIX_NONE	NULL	LIST	6	7
sandwiched	sandwich	ˈsæn.wɪtʃd	s-s,a-æ,n-n,d-,w-w,i-ɪ,ch-tʃ,ed-d	SUFFIX_ADD	ed	sand.wiched	10	8	2	8298	PREFIX_NONE	NULL	LIST	6	8
sandwiches	sandwich	ˈsæn.wɪtʃ.ɪz	s-s,a-æ,n-n,d-,w-w,i-ɪ,ch-tʃ,e-ɪ,s-z	SUFFIX_ADD	es	sand.wich.es	10	9	3	8298	PREFIX_NONE	NULL	LIST	6	8
sandwiching	sandwich	ˈsæn.wɪtʃ.ɪŋ	s-s,a-æ,n-n,d-,w-w,i-ɪ,ch-tʃ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sand.wich.ing	11	9	3	8298	PREFIX_NONE	NULL	LIST	6	7
satellite	satellite	ˈsæ.tə.laɪt	s-s,a-æ,t-t,e-ə,ll-l,i.e-aɪ,t-t	SUFFIX_NONE	NULL	sa.tel.lite	9	7	3	12438	PREFIX_NONE	NULL	LIST	5	5
satellite's	satellite	ˈsæ.tə.ˌlaɪts	s-s,a-æ,t-t,e-ə,ll-l,i.e-aɪ,t-t,s-s	SUFFIX_ADD	s	sa.tel.lites	11	8	3	12438	PREFIX_NONE	NULL	LIST	5	6
satellites	satellite	ˈsæ.tə.laɪts	s-s,a-æ,t-t,e-ə,ll-l,i.e-aɪ,t-t,s-s	SUFFIX_ADD	s	sa.tel.lites	10	8	3	12438	PREFIX_NONE	NULL	LIST	5	6
satisfaction	satisfaction	ˌsæ.tɪs.ˈfæk.ʃən	s-s,a-æ,t-t,i-ɪ,s-s,f-f,a-æ,c-k,ti-ʃ,o-ə,n-n	SUFFIX_NONE	NULL	sa.tis.fac.tion	12	11	4	12237	PREFIX_NONE	NULL	LIST	5	5
satisfaction's	satisfaction	ˌsæ.tɪs.ˈfæk.ʃənz	s-s,a-æ,t-t,i-ɪ,s-s,f-f,a-æ,c-k,ti-ʃ,o-ə,n-n,'-,s-z	SUFFIX_ADD	's	sa.tis.fac.tion's	14	13	4	12237	PREFIX_NONE	NULL	LIST	5	6
satisfactions	satisfaction	ˌsæ.tɪs.ˈfæk.ʃənz	s-s,a-æ,t-t,i-ɪ,s-s,f-f,a-æ,c-k,ti-ʃ,o-ə,n-n,s-z	SUFFIX_ADD	s	sa.tis.fac.tions	13	12	4	12237	PREFIX_NONE	NULL	LIST	5	6
satisfied	satisfy	ˈsæ.tɪ.sfaɪd	s-s,a-æ,t-t,i-ɪ,s-s,f-f,ie-aɪ,d-d	SUFFIX_CHANGE	ed	sa.ti.sfied	9	8	3	10194	PREFIX_NONE	NULL	LIST	6	7
satisfies	satisfy	ˈsæ.tɪ.sfaɪz	s-s,a-æ,t-t,i-ɪ,s-s,f-f,ie-aɪ,s-z	SUFFIX_CHANGE	es	sa.ti.sfies	9	8	3	10194	PREFIX_NONE	NULL	LIST	6	8
satisfy	satisfy	ˈsæ.tɪ.sfaɪ	s-s,a-æ,t-t,i-ɪ,s-s,f-f,y-aɪ	SUFFIX_NONE	NULL	sa.ti.sfy	7	7	3	10194	PREFIX_NONE	NULL	LIST	6	6
satisfying	satisfy	ˈsæ.tɪ.sfaɪ.ɪŋ	s-s,a-æ,t-t,i-ɪ,s-s,f-f,y-aɪ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sa.ti.sfy.ing	10	9	4	10194	PREFIX_NONE	NULL	LIST	6	7
sauce	sauce	sɔːs	s-s,au-ɔː,ce-s	SUFFIX_NONE	NULL	sauce	5	3	1	15903	PREFIX_NONE	NULL	LIST	5	5
sauce's	sauce	sɔːs.ɪz	s-s,au-ɔː,c-s,e-ɪ,'-,s-z	SUFFIX_ADD	's	sauce's	7	6	2	15903	PREFIX_NONE	NULL	LIST	5	6
sauces	sauce	ˈsɔː.sɪz	s-s,au-ɔː,c-s,e-ɪ,s-z	SUFFIX_ADD	s	sau.ces	6	5	2	15903	PREFIX_NONE	NULL	LIST	5	6
saucing	sauce	ˈsɔːs.ɪŋ	s-s,au-ɔː,c-s,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	sauc.ing	7	5	2	15903	PREFIX_NONE	NULL	LIST	5	6
save	save	seɪv	s-s,a.e-eɪ,v-v	SUFFIX_NONE	NULL	save	4	3	1	52067	PREFIX_NONE	NULL	LIST	3	3
saved	save	seɪvd	s-s,a-eɪ,v-v,ed-d	SUFFIX_DROP	ed	saved	5	4	1	52067	PREFIX_NONE	NULL	LIST	3	4
saves	save	seɪvz	s-s,a.e-eɪ,v-v,s-z	SUFFIX_ADD	s	saves	5	4	1	52067	PREFIX_NONE	NULL	LIST	3	4
saving	saving	ˈseɪv.ɪŋ	s-s,a-eɪ,v-v,i-ɪ,ng-ŋ	SUFFIX_NONE	NULL	sav.ing	6	5	2	15917	PREFIX_NONE	NULL	LIST	5	5
savings	saving	ˈseɪ.vɪŋz	s-s,a-eɪ,v-v,i-ɪ,ng-ŋ,s-z	SUFFIX_ADD	s	sa.vings	7	6	2	15917	PREFIX_NONE	NULL	LIST	5	6
say	say	ˈseɪ	s-s,ay-eɪ	SUFFIX_NONE	NULL	say	3	2	1	1915138	PREFIX_NONE	NULL	LIST	1	1
sayer	say	ˈseɪ.ə	s-s,ay-eɪ,er-ə	SUFFIX_ADD	er	say.er	5	4	2	1915138	PREFIX_NONE	NULL	LIST	1	9
saying	say	ˈseɪ.ɪŋ	s-s,ay-eɪ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	sa.ying	6	5	2	1915138	PREFIX_NONE	NULL	LIST	1	2
says	say	ˈsez	s-s,ay-e,s-z	SUFFIX_ADD	s	says	4	4	1	1915138	PREFIX_NONE	NULL	LIST	1	2
scale	scale	skeɪl	s-s,c-k,a.e-eɪ,l-l	SUFFIX_NONE	NULL	scale	5	4	1	34375	PREFIX_NONE	NULL	LIST	4	4
scale's	scale	skeɪlz	s-s,c-k,a.e-eɪ,l-l,s-z	SUFFIX_ADD	's	scale's	7	6	1	34375	PREFIX_NONE	NULL	LIST	4	5
scaled	scale	skeɪld	s-s,c-k,a-eɪ,l-l,ed-d	SUFFIX_DROP	ed	scaled	6	5	1	34375	PREFIX_NONE	NULL	LIST	4	5
scales	scale	skeɪlz	s-s,c-k,a.e-eɪ,l-l,s-z	SUFFIX_ADD	s	scales	6	6	1	34375	PREFIX_NONE	NULL	LIST	4	5
scaling	scale	ˈskeɪl.ɪŋ	s-s,c-k,a-eɪ,l-l,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	scal.ing	7	6	2	34375	PREFIX_NONE	NULL	LIST	4	5
scan	scan	skæn	s-s,c-k,a-æ,n-n	SUFFIX_NONE	NULL	scan	4	4	1	6879	PREFIX_NONE	NULL	LIST	6	6
scandal	scandal	ˈskæn.dəl	s-s,c-k,a-æ,n-n,d-d,a-ə,l-l	SUFFIX_TEMP	al	scan.dal	7	7	2	10403	PREFIX_NONE	NULL	LIST	6	8
scandal's	scandal	ˈskæn.dəlz	s-s,c-k,a-æ,n-n,d-d,a-ə,l-l,'-,s-z	SUFFIX_ADD	's	scan.dal's	9	9	2	10403	PREFIX_NONE	NULL	LIST	6	7
scandals	scandal	ˈskæn.dəlz	s-s,c-k,a-æ,n-n,d-d,a-ə,l-l,s-z	SUFFIX_ADD	s	scan.dals	8	8	2	10403	PREFIX_NONE	NULL	LIST	6	7
scanned	scan	skænd	s-s,c-k,a-æ,nn-n,ed-d	SUFFIX_DOUBLE	ed	scanned	7	5	1	6879	PREFIX_NONE	NULL	LIST	6	7
scanning	scan	ˈskæn.ɪŋ	s-s,c-k,a-æ,nn-n,i-ɪ,ng-ŋ	SUFFIX_DOUBLE	ing	scan.ning	8	6	2	6879	PREFIX_NONE	NULL	LIST	6	7
scans	scan	skænz	s-s,c-k,a-æ,n-n,s-z	SUFFIX_ADD	s	scans	5	5	1	6879	PREFIX_NONE	NULL	LIST	6	7
scare	scare	skeə	s-s,c-k,a-e,re-ə	SUFFIX_NONE	NULL	scare	5	4	1	7367	PREFIX_NONE	NULL	LIST	6	6
scared	scared	skeəd	s-s,c-k,a-e,re-ə,d-d	SUFFIX_NONE	NULL	scared	6	5	1	10752	PREFIX_NONE	NULL	LIST	6	6
scares	scare	skeəz	s-s,c-k,a-e,re-ə,s-z	SUFFIX_ADD	s	scares	6	5	1	7367	PREFIX_NONE	NULL	LIST	6	7
scarier	scary	ˈskeə.ɪ.ə	s-s,c-k,ar-eə,i-ɪ,er-ə	SUFFIX_CHANGE	er	scar.i.er	7	5	3	6865	PREFIX_NONE	NULL	LIST	6	8
scariest	scary	ˈskeə.ɪ.əst	s-s,c-k,ar-eə,i-ɪ,e-ə,s-s,t-t	SUFFIX_CHANGE	est	scar.i.est	8	7	3	5001	PREFIX_NONE	NULL	LIST	7	9
scarily	scary	scar.i.li	s-s,c-c,a-a,r-r,i-i,l-l,y-i	SUFFIX_CHANGE	ly	scar.i.ly	7	7	3	5001	PREFIX_NONE	NULL	LIST	7	8
scaring	scare	ˈskeə.ɪŋ	s-s,c-k,ar-eə,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	scar.ing	7	5	2	7367	PREFIX_NONE	NULL	LIST	6	7
scary	scary	ˈskeə.i	s-s,c-k,ar-eə,y-i	SUFFIX_NONE	NULL	scar.y	5	4	2	6865	PREFIX_NONE	NULL	LIST	6	6
scatter	scatter	ˈskæ.tə	s-s,c-k,a-æ,tt-t,er-ə	SUFFIX_NONE	NULL	scat.ter	7	5	2	7461	PREFIX_NONE	NULL	LIST	6	6
scattered	scatter	ˈskæ.təd	s-s,c-k,a-æ,tt-t,er-ə,ed-d	SUFFIX_ADD	ed	scat.tered	9	6	2	7461	PREFIX_NONE	NULL	LIST	6	7
scattering	scatter	ˈskæ.tər.ɪŋ	s-s,c-k,a-æ,tt-t,e-ə,r-r,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	scat.ter.ing	10	8	3	7461	PREFIX_NONE	NULL	LIST	6	7
scatters	scatter	ˈskæ.təz	s-s,c-k,a-æ,tt-t,er-ə,s-z	SUFFIX_ADD	s	scat.ters	8	6	2	7461	PREFIX_NONE	NULL	LIST	6	7
scenario	scenario	sɪ.ˈnɑː.rɪəʊ	sc-s,e-ɪ,n-n,a-ɑː,r-r,i-ɪ,o-əʊ	SUFFIX_NONE	NULL	sce.na.rio	8	7	3	11747	PREFIX_NONE	NULL	LIST	5	5
scenario's	scenario	sɪ.ˈnɑː.rɪəʊz	sc-s,e-ɪ,n-n,a-ɑː,r-r,i-ɪ,o-əʊ,'-,s-z	SUFFIX_ADD	's	sce.na.rio's	10	9	3	11747	PREFIX_NONE	NULL	LIST	5	6
scenarios	scenario	sɪ.ˈnɑː.rɪəʊz	sc-s,e-ɪ,n-n,a-ɑː,r-r,i-ɪ,o-əʊ,s-z	SUFFIX_ADD	s	sce.na.rios	9	8	3	11747	PREFIX_NONE	NULL	LIST	5	6
scene	scene	siːn	sc-s,e.e-iː,n-n	SUFFIX_NONE	NULL	scene	5	3	1	51248	PREFIX_NONE	NULL	LIST	3	3
scene's	scene	siːnz	sc-s,e.e-iː,n-n,s-z	SUFFIX_ADD	's	scene's	7	4	1	51248	PREFIX_NONE	NULL	LIST	3	4
scenes	scene	siːnz	sc-s,e.e-iː,n-n,s-z	SUFFIX_ADD	s	scenes	6	4	1	51248	PREFIX_NONE	NULL	LIST	3	4
scent	scent	sent	sc-s,e-e,n-n,t-t	SUFFIX_NONE	NULL	scent	5	4	1	6050	PREFIX_NONE	NULL	LIST	6	6
scent's	scent	sents	sc-s,e-e,n-n,t-t,'-,s-s	SUFFIX_ADD	's	scent's	7	6	1	6050	PREFIX_NONE	NULL	LIST	6	7
scented	scent	ˈsen.tɪd	sc-s,e-e,n-n,t-t,e-ɪ,d-d	SUFFIX_ADD	ed	scen.ted	7	6	2	6050	PREFIX_NONE	NULL	LIST	6	7
scenting	scent	ˈsent.ɪŋ	sc-s,e-e,n-n,t-t,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	scent.ing	8	6	2	6050	PREFIX_NONE	NULL	LIST	6	7
scents	scent	sents	sc-s,e-e,n-n,t-t,s-s	SUFFIX_ADD	s	scents	6	5	1	6050	PREFIX_NONE	NULL	LIST	6	7
schedule	schedule	ˈʃe.djuːl	sch-ʃ,e-e,d-d,u.e-juː,l-l	SUFFIX_NONE	NULL	sche.dule	8	5	2	15987	PREFIX_NONE	NULL	LIST	5	5
schedule's	schedule	ˈʃe.djuːlz	sch-ʃ,e-e,d-d,u.e-juː,l-l,s-z	SUFFIX_ADD	s	sche.dules	10	6	2	15987	PREFIX_NONE	NULL	LIST	5	6
scheduled	schedule	ˈʃe.djuːld	sch-ʃ,e-e,d-d,u-juː,l-l,ed-d	SUFFIX_DROP	ed	sche.duled	9	6	2	15987	PREFIX_NONE	NULL	LIST	5	6
schedules	schedule	ˈʃe.djuːlz	sch-ʃ,e-e,d-d,u.e-juː,l-l,s-z	SUFFIX_ADD	s	sche.dules	9	6	2	15987	PREFIX_NONE	NULL	LIST	5	6
scheduling	schedule	ˈʃe.djuːl.ɪŋ	sch-ʃ,e-e,d-d,u-juː,l-l,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	sche.dul.ing	10	7	3	15987	PREFIX_NONE	NULL	LIST	5	6
scheme	scheme	skiːm	s-s,ch-k,e.e-iː,m-m	SUFFIX_NONE	NULL	scheme	6	4	1	10428	PREFIX_NONE	NULL	LIST	6	6
scheme's	scheme	skiːmz	s-s,ch-k,e.e-iː,m-m,s-z	SUFFIX_ADD	's	scheme's	8	5	2	10428	PREFIX_NONE	NULL	LIST	6	7
schemed	scheme	skiːmd	s-s,ch-k,e-iː,m-m,ed-d	SUFFIX_DROP	ed	schemed	7	5	1	10428	PREFIX_NONE	NULL	LIST	6	7
schemes	scheme	skiːmz	s-s,ch-k,e.e-iː,m-m,s-z	SUFFIX_ADD	s	schemes	7	5	1	10428	PREFIX_NONE	NULL	LIST	6	7
scheming	scheme	ˈskiːm.ɪŋ	s-s,ch-k,e-iː,m-m,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	schem.ing	8	6	2	10428	PREFIX_NONE	NULL	LIST	6	7
scholar	scholar	ˈskɒ.lə	s-s,ch-k,o-ɒ,l-l,ar-ə	SUFFIX_NONE	NULL	scho.lar	7	5	2	17482	PREFIX_NONE	NULL	LIST	5	5
scholar's	scholar	ˈskɑː.lərz	s-s,ch-k,o-ɑː,l-l,a-ə,r-r,'-,s-z	SUFFIX_ADD	's	scho.lar's	9	8	2	17482	PREFIX_NONE	NULL	LIST	5	6
scholars	scholar	ˈskɒ.ləz	s-s,ch-k,o-ɒ,l-l,ar-ə,s-z	SUFFIX_ADD	s	scho.lars	8	6	2	17482	PREFIX_NONE	NULL	LIST	5	6
scholarship	scholarship	ˈskɒ.lə.ʃɪp	s-s,ch-k,o-ɒ,l-l,ar-ə,sh-ʃ,i-ɪ,p-p	SUFFIX_NONE	NULL	scho.lar.ship	11	8	3	10305	PREFIX_NONE	NULL	LIST	6	6
scholarship's	scholarship	ˈskɒ.lə.ʃɪps	s-s,ch-k,o-ɒ,l-l,ar-ə,sh-ʃ,i-ɪ,p-p,'-,s-s	SUFFIX_ADD	's	scho.lar.ship's	13	10	3	10305	PREFIX_NONE	NULL	LIST	6	7
scholarships	scholarship	ˈskɒ.lə.ʃɪps	s-s,ch-k,o-ɒ,l-l,ar-ə,sh-ʃ,i-ɪ,p-p,s-s	SUFFIX_ADD	s	scho.lar.ships	12	9	3	10305	PREFIX_NONE	NULL	LIST	6	7
school	school	skuːl	s-s,ch-k,oo-uː,l-l	SUFFIX_NONE	NULL	school	6	4	1	304183	PREFIX_NONE	NULL	LIST	1	1
school's	school	ˈskuːlz	s-s,ch-k,oo-uː,l-l,'-,s-z	SUFFIX_ADD	's	school's	8	6	1	304183	PREFIX_NONE	NULL	LIST	1	2
schooled	school	skuːld	s-s,ch-k,oo-uː,l-l,ed-d	SUFFIX_ADD	ed	schooled	8	5	1	304183	PREFIX_NONE	NULL	LIST	1	8
schooling	school	ˈskuːl.ɪŋ	s-s,ch-k,oo-uː,l-l,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	school.ing	9	6	2	304183	PREFIX_NONE	NULL	LIST	1	2
schools	school	skuːlz	s-s,ch-k,oo-uː,l-l,s-z	SUFFIX_ADD	s	schools	7	5	1	304183	PREFIX_NONE	NULL	LIST	1	2
science	science	ˈsaɪ.əns	sc-s,i-aɪ,e-ə,n-n,ce-s	SUFFIX_NONE	NULL	sci.ence	7	5	2	45726	PREFIX_NONE	NULL	LIST	3	3
science's	science	ˈsaɪ.ən.səz	sc-s,i-aɪ,e-ə,n-n,c-s,e-ə,'-,s-z	SUFFIX_ADD	's	sci.en.ce's	9	8	3	45726	PREFIX_NONE	NULL	LIST	3	4
sciences	science	ˈsaɪ.ən.sɪz	sc-s,i-aɪ,e-ə,n-n,c-s,e-ɪ,s-z	SUFFIX_ADD	s	sci.en.ces	8	7	3	45726	PREFIX_NONE	NULL	LIST	3	4
scientific	scientific	ˌsaɪ.ən.ˈtɪ.fɪk	sc-s,i-aɪ,e-ə,n-n,t-t,i-ɪ,f-f,i-ɪ,c-k	SUFFIX_NONE	NULL	scien.ti.fic	10	9	4	23691	PREFIX_NONE	NULL	LIST	4	4
scientifically	scientific	ˌsaɪ.ən.ˈtɪ.fɪk.əli	sc-s,i-aɪ,e-ə,n-n,t-t,i-ɪ,f-f,i-ɪ,c-k,a-ə,ll-l,y-i	SUFFIX_ADD	ly	sci.en.ti.fic.ally	14	12	5	5001	PREFIX_NONE	NULL	LIST	7	9
scientist	scientist	ˈsaɪ.ən.tɪst	sc-s,i-aɪ,e-ə,n-n,t-t,i-ɪ,s-s,t-t	SUFFIX_CHANGE	ist	sci.en.tist	9	8	3	37700	PREFIX_NONE	NULL	LIST	4	6
scientist's	scientist	ˈsaɪ.ən.təsts	sc-s,i-aɪ.ə,e-,n-n,t-t,i-ə,s-s,t-t,'-,s-s	SUFFIX_ADD	's	sci.en.tist's	11	10	3	37700	PREFIX_NONE	NULL	LIST	4	5
scientists	scientist	ˈsaɪ.ən.tɪsts	sc-s,i-aɪ,e-ə,n-n,t-t,i-ɪ,s-s,t-t,s-s	SUFFIX_ADD	s	sci.en.tists	10	9	3	37700	PREFIX_NONE	NULL	LIST	4	5
scope	scope	skəʊp	s-s,c-k,o.e-əʊ,p-p	SUFFIX_NONE	NULL	scope	5	4	1	10115	PREFIX_NONE	NULL	LIST	6	6
scope's	scope	skəʊps	s-s,c-k,o.e-əʊ,p-p,s-s	SUFFIX_ADD	's	scope's	7	5	1	10115	PREFIX_NONE	NULL	LIST	6	7
scoped	scope	<scoped>	NULL	SUFFIX_DROP	ed	scoped	6	NULL	NULL	10115	PREFIX_NONE	NULL	LIST	6	8
scopes	scope	skəʊpz	s-s,c-k,o.e-əʊ,p-p,s-z	SUFFIX_ADD	s	scopes	6	5	1	10115	PREFIX_NONE	NULL	LIST	6	7
scoping	scope	ˈskop.ɪŋ	s-s,c-k,o-o,p-p,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	scop.ing	7	6	2	10115	PREFIX_NONE	NULL	LIST	6	7
score	score	skɔː	s-s,c-k,ore-ɔː	SUFFIX_NONE	NULL	score	5	3	1	39294	PREFIX_NONE	NULL	LIST	3	3
score's	score	skɔːz	s-s,c-k,ore-ɔː,'-,s-z	SUFFIX_ADD	's	score's	7	5	1	39294	PREFIX_NONE	NULL	LIST	3	4
scored	score	skɔːd	s-s,c-k,ore-ɔː,d-d	SUFFIX_DROP	ed	scored	6	4	1	39294	PREFIX_NONE	NULL	LIST	3	4
scorer	score	ˈskɔː.rə	s-s,c-k,o-ɔː,r-r,er-ə	SUFFIX_DROP	er	sco.rer	6	5	2	39294	PREFIX_NONE	NULL	LIST	3	8
scores	score	skɔːz	s-s,c-k,ore-ɔː,s-z	SUFFIX_ADD	s	scores	6	4	1	39294	PREFIX_NONE	NULL	LIST	3	4
scoring	score	ˈskɔːr.ɪŋ	s-s,c-k,o-ɔː,r-r,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	scor.ing	7	6	2	39294	PREFIX_NONE	NULL	LIST	3	4
scramble	scramble	ˈskræm.bəl	s-s,c-k,r-r,a-æ,m-m,b-b,le-əl	SUFFIX_NONE	NULL	scram.ble	8	7	2	6061	PREFIX_NONE	NULL	LIST	6	6
scrambled	scramble	ˈskræm.bəld	s-s,c-k,r-r,a-æ,m-m,b-b,le-əl,d-d	SUFFIX_DROP	ed	scram.bled	9	8	2	6061	PREFIX_NONE	NULL	LIST	6	7
scrambles	scramble	ˈskræm.bəlz	s-s,c-k,r-r,a-æ,m-m,b-b,le-əl,s-z	SUFFIX_ADD	s	scram.bles	9	8	2	6061	PREFIX_NONE	NULL	LIST	6	7
scrambling	scramble	ˈskræm.bəl.ɪŋ	s-s,c-k,r-r,a-æ,m-m,b-b,l-əl,i-ɪ,ng-ŋ	SUFFIX_DROP	ing	scram.bl.ing	10	9	3	6061	PREFIX_NONE	NULL	LIST	6	7
scratch	scratch	skrætʃ	s-s,c-k,r-r,a-æ,tch-tʃ	SUFFIX_NONE	NULL	scratch	7	5	1	5629	PREFIX_NONE	NULL	LIST	6	6
scratched	scratch	skrætʃt	s-s,c-k,r-r,a-æ,tch-tʃ,ed-t	SUFFIX_ADD	ed	scratched	9	6	1	5629	PREFIX_NONE	NULL	LIST	6	7
scratcher	scratch	<scratcher>	NULL	SUFFIX_ADD	er	scratcher	9	NULL	NULL	5629	PREFIX_NONE	NULL	LIST	6	8
scratches	scratch	ˈskræ.tʃɪz	s-s,c-k,r-r,a-æ,tch-tʃ,e-ɪ,s-z	SUFFIX_ADD	es	scra.tches	9	7	2	5629	PREFIX_NONE	NULL	LIST	6	8
scratching	scratch	ˈskrætʃ.ɪŋ	s-s,c-k,r-r,a-æ,tch-tʃ,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	scratch.ing	10	7	2	5629	PREFIX_NONE	NULL	LIST	6	7
scream	scream	skriːm	s-s,c-k,r-r,ea-iː,m-m	SUFFIX_NONE	NULL	scream	6	5	1	17342	PREFIX_NONE	NULL	LIST	5	5
screamed	scream	skriːmd	s-s,c-k,r-r,ea-iː,m-m,ed-d	SUFFIX_ADD	ed	screamed	8	6	1	17342	PREFIX_NONE	NULL	LIST	5	6
screaming	scream	ˈskriːm.ɪŋ	s-s,c-k,r-r,ea-iː,m-m,i-ɪ,ng-ŋ	SUFFIX_ADD	ing	scream.ing	9	7	2	17342	PREFIX_NONE	NULL	LIST	5	6
screams	scream	skriːmz	s-s,c-k,r-r,ea-iː,m-m,s-z	SUFFIX_ADD	s	screams	7	6	1	17342	PREFIX_NONE	NULL	LIST	5	6
screen	screen	skriːn	s-s,c-k,r-r,ee-iː,n-n	SUFFIX_NONE	NULL	screen	6	5	1	30758	PREFIX_NONE	NULL	LIST	4	4
screen's	screen	skriːnz	s-s,c-k,r-r,ee-iː,n-n,'-,s-z	SUFFIX_ADD	's	screen's	8	7	1	30758	PREFIX_NONE	NULL	LIST	4	5
screened	screen	skriːnd	s-s,c-k,r-r,ee-iː,n-n,ed-d	SUFFIX_ADD	ed	screened	8	6	1	30758	PREFIX_NONE	NULL	LIST	4	5
screening	screening	ˈskriːn.ɪŋ	s-s,c-k,r-r,ee-iː,n-n,i-ɪ,ng-ŋ	SUFFIX_NONE	NULL	screen.ing	9	7	2	5407	PREFIX_NONE	NULL	LIST	6	6
